,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
NTNcombined.ethnicityOf,-0.024437208,0.48468506,-0.043493908,-0.32624307,0.20213027,-0.0038836834,-0.22637916,0.51950485,0.62909245,0.11961094,0.8683377,-0.23763901,0.18373421,0.042401254,0.43163687,0.10317209,-0.19578013,0.07433255,-0.21910132,-0.065987624,-0.36095813,-0.14660357,0.44963437,0.19166742,0.39794987,0.8705497,0.28780067,0.69912684,0.33581638,0.13503946,-0.24109377,0.13511853,0.5021117,-0.044658873,-0.1353737,0.2141589,-0.08082575,0.22105479,0.19267347,-0.14417899
NTNcombined.ethnicityOf_reverse,-0.2209036,0.38784415,-0.23186925,-0.14680953,-0.3519473,0.07868316,0.05235878,-0.16791023,0.25513998,0.03757998,-0.25775984,-0.1357605,-0.16212957,0.05180162,-0.32977086,0.00023328327,-0.19967528,-0.26642922,0.29742023,0.096360266,-0.059743766,-0.29187942,0.35217404,-0.40460393,-0.055099316,-0.22850515,-0.2941948,-0.20368816,-0.24359328,-0.06813007,0.13323158,-0.27579814,-0.11789442,0.058881957,0.27848622,-0.13184322,-0.0244618,-0.22737657,0.063936435,0.35782984
NTNcombined.ethnicity_reverse,-0.11806217,0.4580364,-0.08637589,-0.29725432,0.2166815,0.061779752,-0.26882225,0.48088345,0.61705905,-0.003612329,0.8812529,-0.2459337,0.20518968,0.059385087,0.4928608,0.07451084,-0.14682926,0.06676102,-0.23185782,0.003923194,-0.39096728,-0.15304674,0.47045985,0.17205513,0.46114713,0.87929803,0.33653355,0.64993334,0.30482367,0.06870886,-0.28589267,0.06783205,0.46588746,-0.017360676,-0.14486313,0.19035603,-0.11571357,0.26359236,0.18828796,-0.16933331
NTNcombined.hasAntagonist,0.19711754,-0.12782986,0.195204,-0.047232065,0.072982565,-0.26712456,0.16878897,-0.017160442,-0.11435738,-0.086542934,-0.11319791,0.33189932,-0.09566973,-0.10271227,-0.11321077,-0.07143185,-0.054041587,0.0155305145,0.05392509,-0.14761128,0.34409332,-0.1350383,-0.098936945,-0.12715611,-0.0029767104,0.13206999,0.048758797,-0.073037155,0.038400356,0.054992843,-0.0094817765,0.30972633,-0.034755066,-0.14917906,0.032593817,-0.12696168,-0.06772569,-0.020609673,0.2771763,0.12918028
NTNcombined.hasAntagonist_reverse,0.28786346,-0.1253247,0.3533925,-0.34734696,0.16116616,0.10816287,0.08889222,0.06779905,-0.123513386,-0.10894959,0.020778352,-0.19349131,0.0010959967,-0.025771085,-0.12987953,0.041325253,-0.08803497,0.00267923,-0.11005598,-0.09680718,-0.11081584,-0.20787364,-0.052990656,-0.102218375,0.060857262,-0.15457419,0.06389457,-0.09242015,-0.16179518,0.11930352,0.21858576,0.24870886,0.00078249443,-0.15994279,0.17585905,-0.04183309,-0.13941875,-0.035186306,0.22038074,0.030840615
NTNcombined.hasEnemy,-0.15964447,0.15654942,-0.2592427,0.14901985,0.17187402,-0.22993559,0.08000616,0.10746956,-0.008217918,-0.3695383,0.35427788,0.68628526,-0.8819524,-0.14260566,-0.29955015,0.19937454,-0.23146482,-0.38335875,-0.12902983,0.00671386,-0.23724976,0.0648001,-0.33494723,-0.023702167,0.14000235,0.23408711,-0.2997994,0.021724876,-0.0619837,0.1250274,-0.5324394,0.18590291,0.20875148,-0.05168204,0.28920138,-0.049385708,0.0070768227,-0.14156288,0.4515083,0.06292544
NTNcombined.hasEnemy_reverse,-0.010780036,0.18168749,-0.10121066,0.037071366,0.17320918,-0.22291142,0.26314634,0.085530356,-0.30896163,-0.2348786,-0.54064244,-0.3107005,0.33591884,0.06648353,-0.21273562,-0.30780718,0.20109594,0.10303911,-0.333435,-0.09565946,0.47706372,0.018712567,-0.14506362,-0.2382339,0.077734895,-0.40528134,0.097228326,-0.09383174,0.09563345,0.17630096,0.9449298,0.08410012,-0.10073092,-0.31891438,0.19534117,0.37611905,-0.23769909,-0.18943486,0.42725506,0.029207831
NTNcombined.hasOnlyGenealogyMention,-0.24004291,-0.059236947,0.043612704,0.0033742008,-0.33635953,-0.23653084,0.23378167,-0.041420817,0.25342155,0.3807084,0.0044109193,-0.24597006,-0.13524997,-0.38543358,-0.3351193,-0.12905583,-0.13673735,-0.2612984,-0.36057758,0.42437115,0.045861382,-0.2718562,-0.0862319,-0.26096043,-0.30787623,-0.047585636,0.119637415,-0.034769,0.5305453,0.2198868,0.11513386,-0.021225458,-0.013541139,0.13000031,-0.0009945608,-0.17344898,-0.44245926,-0.16133954,-0.37907127,0.08007191
NTNcombined.hasOnlyGenealogyMention_reverse,-0.2766557,-0.17803535,0.6232111,0.35943633,0.13145618,0.56327343,0.007588058,0.16088058,0.13152947,0.18873294,-0.03267017,-0.15121691,0.19043864,0.25456086,0.3488855,1.3561692,0.29605213,0.36977708,0.272823,-1.0407795,-0.21050669,0.35930872,0.113655105,0.13270335,0.26530623,-0.17682531,-0.3051703,-0.32654414,0.235339,0.5280324,0.18081072,-0.22027287,-0.025326408,0.40576053,-0.07303153,0.8890554,0.35415098,0.4988338,0.07253044,-0.14876494
NTNcombined.knows,0.36099383,-0.066962905,0.4600176,-0.3848577,0.2279387,-0.17323318,-0.04259014,0.1738179,-0.11964845,-0.28079128,-0.084531814,-0.16613404,0.07442527,-0.055166192,-0.14517337,0.020904219,0.029270966,-0.0032077811,0.20922327,-0.052110806,-0.0017968834,-0.13035572,-0.10890811,-0.15106452,0.09330269,-0.034620248,0.22959127,-0.10006429,-0.11346672,0.19525272,0.095757596,0.2872992,-0.040741242,-0.12324642,0.22384933,0.0002377714,0.17910618,-0.041688845,0.055490803,-0.04226802
NTNcombined.knows_reverse,0.352791,-0.082928434,0.477753,-0.3755304,0.22768603,-0.16242999,-0.029383587,0.17846732,-0.12624422,-0.28648984,-0.08955139,-0.22559063,0.07337641,-0.04729875,-0.15223494,0.018836861,0.04000664,0.0057787686,0.2297094,-0.051618356,0.005710525,-0.13166656,-0.13210732,-0.15854786,0.10355281,-0.085238695,0.20089291,-0.09215626,-0.12953106,0.1676089,0.0671632,0.32348976,-0.02214266,-0.15051997,0.21967424,-0.0018484438,0.19867927,-0.057462778,0.045357548,-0.030570537
NTNcombined.latitude,0.028558489,0.25271362,0.16812502,0.08506316,0.39501566,0.33592352,-0.3862978,-0.3948427,-0.09658176,-0.2912733,-0.43463096,0.5802287,0.10314958,-0.16652341,0.30808595,-0.27751294,-0.06903901,0.06788182,-0.22979753,0.46787202,0.12598139,0.13031815,0.55263144,-0.34792206,0.5629035,0.15666074,-0.102311485,-0.27329016,-0.072590224,0.049378093,-0.19417906,0.18396355,-0.34048158,-0.07427289,0.22885233,0.058439054,0.44827574,0.42460594,-0.20212103,-0.2023465
NTNcombined.latitude_reverse,0.13329248,0.2956308,0.03569628,0.65901655,-0.3664778,-0.6116573,-0.028003091,-0.15690172,0.62744427,-0.3046302,0.34601146,-0.59078026,-0.26192424,-0.25931177,0.48077706,0.20294489,-0.33315775,-0.13916887,-0.4123224,-0.07254163,0.24858357,-0.09744011,-0.07615269,0.4216574,-0.27733108,-0.09207908,0.24551377,-0.064371176,0.46535203,-0.5694716,0.29496828,-0.5503356,-0.4535932,-0.39756924,-0.50749624,-0.3186104,-0.24552506,-0.002670242,-0.011095431,-0.46584135
NTNcombined.location,-0.017216254,-0.21037638,-0.4912619,0.032498486,-0.3060311,-0.11322302,-0.18700992,-0.067544214,-0.09798285,-0.24900584,0.32441035,-0.1050917,-0.38031557,0.4842744,0.43702433,0.16345742,0.36533827,0.43597624,0.13768157,0.32346457,-0.23854063,0.36451772,-0.022820313,0.029401422,-0.28350458,-0.28613284,0.13856749,0.37933987,0.1758698,-0.31972188,0.04848123,-0.28285235,-0.17596774,0.3239485,-0.28298524,0.32970032,-0.1984327,0.27913144,0.38956493,0.055652685
NTNcombined.locationOf,0.113978244,0.18119894,-0.12092889,-0.42549083,0.445179,0.29469746,-0.2843556,-0.4028681,0.16959383,-0.24806881,-0.5926434,0.56029135,0.31589648,-0.3377026,0.19162768,-0.27475467,-0.06950159,-0.054319326,-0.002347147,0.14929467,0.56600815,0.40505314,0.52922827,-0.14727406,0.69485563,0.42678422,-0.20546243,-0.063626766,-0.10370728,0.018392377,-0.044348728,0.047460124,-0.34735185,-0.41217476,0.2160185,-0.55363846,0.38414845,0.17863649,-0.10661459,-0.22917464
NTNcombined.locationOf_reverse,-0.028154425,-0.21859173,-0.45842177,0.01367829,-0.31248945,-0.09938929,-0.19647375,-0.072778165,-0.08725181,-0.23911282,0.3261338,-0.10432464,-0.42600662,0.53570175,0.4710286,0.16764909,0.34683946,0.44633773,0.13454317,0.3236897,-0.2032448,0.33699515,-0.054321513,0.0010369279,-0.27746144,-0.3015413,0.16678935,0.40052217,0.19551702,-0.37741354,0.054356504,-0.24408188,-0.16374762,0.34556013,-0.29921496,0.31719515,-0.19367,0.28075913,0.37825444,0.08330678
NTNcombined.location_reverse,0.116433576,0.18758102,-0.1321979,-0.38817835,0.44483125,0.2869949,-0.30351496,-0.4223353,0.15005699,-0.22600092,-0.6066624,0.5754982,0.3407686,-0.3388158,0.21539451,-0.26115912,-0.098725975,-0.04867003,0.013751342,0.15490524,0.5951535,0.38352188,0.5322981,-0.18431471,0.74633294,0.42488456,-0.20235641,0.011101617,-0.11886482,0.03801173,-0.08199302,0.032751936,-0.3857736,-0.37813398,0.2038944,-0.58373487,0.3952205,0.2406322,-0.13803282,-0.23546438
NTNcombined.longitude,0.02566145,0.1672226,0.06686766,0.088267915,0.5063517,0.15046687,-0.37882933,-0.49018702,-0.14116617,-0.26860723,-0.29240826,0.6184277,0.28501633,-0.19412208,0.23568124,-0.24780333,-0.09795987,-0.0014327982,-0.16188751,0.33051026,0.007645359,0.3193295,0.54467463,-0.2761769,0.41944668,0.027286544,-0.2109544,-0.22891018,-0.14921863,0.0627016,-0.19682448,-0.029516531,-0.26025647,-0.08626355,0.34329888,0.07271646,0.20451656,0.26260975,-0.18996301,-0.18776335
NTNcombined.longitude_reverse,0.21405044,-0.32994923,-0.030681625,0.56786966,-0.27454376,-0.58292097,0.2149681,-0.08863071,0.5487097,-0.46281302,0.25229934,-0.49650133,-0.5197399,-0.2904157,0.5044373,0.17208682,0.22842546,-0.048621185,-0.4132351,-0.10364105,0.51795125,0.1925575,-0.20466472,0.45222464,0.23179826,0.052982368,0.17795604,0.13050632,0.36661312,-0.44939968,0.360744,-0.4822438,-0.4619809,-0.41918582,-0.40554252,-0.38531724,-0.38966262,0.14278165,-0.13989726,-0.5782781
NTNcombined.member,0.06252267,-0.146502,0.120756015,0.35839763,0.347261,-0.7162015,0.24857596,0.4069102,0.11948268,-0.17052111,-0.5485711,-0.17929412,-0.9842689,0.3054513,0.4238212,-0.57901114,-0.14864959,0.5673703,-0.06780206,0.2346351,-0.32371807,-0.112086944,0.30867487,0.23980042,0.27602422,0.509593,-0.32061914,0.31523862,0.14461303,0.81732476,0.67902577,0.021920588,-0.21172722,-0.35067153,0.19291484,-0.8893436,-0.076576605,-0.098690644,0.38310358,-0.5325586
NTNcombined.memberOf,-0.13641469,0.25486326,-0.15088946,-0.013083256,-0.45211786,0.09037689,-0.046760682,0.12541185,0.058810085,-0.1887817,-0.020118678,0.03487172,0.55476457,0.022205424,-0.092911534,0.19086169,-0.11203267,0.04243233,0.36038345,0.61019766,0.43891263,0.088891335,0.14802459,-0.058271535,-0.501955,-0.3425199,0.1340344,0.102132626,-0.40768382,-0.3826318,-0.13830574,0.21382049,0.24027106,-0.86270815,0.100663096,0.34805864,0.02989833,-0.10947049,-0.09544695,0.25362626
NTNcombined.memberOf_reverse,0.03614647,-0.13100141,0.06679232,0.2698867,0.28600588,-0.8047173,0.34826246,0.48190254,0.13070093,-0.17344594,-0.43222368,-0.18799661,-0.8721889,0.30159977,0.506088,-0.5628022,-0.18306477,0.5850074,-0.092427924,0.19581936,-0.23041427,-0.17813472,0.32813507,0.19291554,0.21840154,0.4742947,-0.30723187,0.32142383,0.18311061,0.74028164,0.68590206,0.02454963,-0.16329949,-0.2964198,0.13903765,-0.8541873,-0.06169566,-0.077101715,0.35839912,-0.5557516
NTNcombined.member_reverse,-0.1463616,0.23311245,-0.09301466,-0.08866813,-0.46924362,0.025239049,-0.038867638,0.15605997,0.02915422,-0.19396387,-0.009120048,0.04580346,0.53019774,-0.021825442,-0.051382158,0.17350633,-0.13174622,0.059188746,0.38860294,0.5093502,0.37898794,0.119320504,0.20421788,0.007224998,-0.45952615,-0.28379914,0.15350428,0.09352612,-0.4070087,-0.45192525,-0.15421355,0.36927283,0.23420976,-0.9069139,0.09678729,0.2945034,0.08549122,-0.10285506,-0.10896305,0.30446103
NTNcombined.name_en,0.065478645,0.19749804,0.094544776,0.20959507,-0.12571414,-0.2469038,0.51196885,0.0033859832,-0.015424551,0.3642506,-0.087764755,-0.21548519,-0.061143,-0.17015798,-0.20107594,-0.048064362,-0.3388825,-0.28701708,0.005318003,0.36874992,0.124541886,-0.12018297,-0.033972077,-0.16672024,0.11646941,-0.07365641,0.2970859,0.07587342,-0.1255158,0.03561163,0.3236286,0.34356248,-0.08505169,-0.13700658,0.17090462,-0.22385786,0.03294858,0.09852397,0.08472556,0.2508243
NTNcombined.name_en_reverse,0.31264734,-0.12067929,0.12221634,0.81827027,-0.2958265,-0.3656971,0.16136596,-0.045108028,0.35750058,0.0030247197,-0.033771187,-0.12887895,-0.33946118,0.25121006,0.008051932,-0.28198308,-0.08533084,0.31670377,-0.014124618,0.13312577,0.17785545,0.11855178,-0.49898243,0.66413945,0.08516358,0.20283298,-0.033904146,0.3360645,0.7746795,-0.1965739,0.035633918,-0.031654235,-0.057641834,0.20534478,0.23375626,-0.25021708,0.23839201,0.35722438,0.43386662,-0.054940265
NTNcombined.nativePlace,-0.072718814,0.038487498,-0.293038,-0.09329314,0.06765871,-0.075875446,0.07315644,-0.13873835,-0.05532046,-0.31698072,0.0038749026,-0.044570047,0.22007914,-0.19343878,-0.24229966,-0.1557482,-0.39918157,-0.15262075,-0.50383145,-0.31289956,0.65568346,-0.05977687,0.23946244,-0.27665284,0.16792345,0.073477946,0.085108824,0.091944166,-0.20370133,-0.012820504,0.5825793,-0.33908656,0.13170916,-0.25097698,0.20466155,-0.08622456,0.16551255,-0.13118091,-0.25967872,0.14412072
NTNcombined.nativePlaceOf,0.14346208,-0.2153047,-0.050212495,0.11196247,-0.13502648,0.06850015,-0.37512374,0.21103281,0.03212081,-0.4569233,0.040085535,-0.07353027,-0.57836765,0.24721298,-0.061990485,0.35534143,0.42903197,0.5298835,0.16005921,-0.08993922,-0.91011053,0.26989263,0.180308,0.0076157185,-0.07038414,-0.24436674,0.3325925,0.32974753,-0.08053554,-0.00075170735,-0.5165385,-0.07026581,-0.29490915,0.17611852,-0.3552966,0.032688886,0.16595893,0.50282085,0.15607134,0.077430226
NTNcombined.nativePlaceOf_reverse,-0.09472014,0.016548505,-0.3078093,-0.007892638,0.07874301,-0.09702985,0.08118256,-0.1268223,-0.017222676,-0.2867932,0.025884496,-0.06314291,0.14222251,-0.23444724,-0.28617343,-0.16023237,-0.47485906,-0.14356387,-0.5003184,-0.2323976,0.6383003,-0.06364205,0.20953242,-0.29555467,0.11333424,0.07673372,0.06878859,0.031946436,-0.26986584,0.0043434147,0.56182104,-0.29477996,0.11813414,-0.26331317,0.15860811,-0.027934495,0.1856172,-0.16873783,-0.3239554,0.20708874
NTNcombined.nativePlace_reverse,0.08517723,-0.17364109,-0.036816515,0.177774,-0.13490495,0.11060881,-0.41034767,0.1974672,-0.003708389,-0.36742657,0.09119242,-0.07545756,-0.5763299,0.2513042,-0.09034149,0.3052188,0.38483047,0.45947966,0.20260362,-0.13597445,-0.9268335,0.334319,0.16232474,0.07416569,-0.036823243,-0.2385373,0.29073125,0.2949938,-0.13582182,0.053253885,-0.5336629,-0.10454287,-0.31662974,0.1681333,-0.3750596,-0.033690453,0.21886946,0.55082154,0.24386968,0.16506383
NTNcombined.occupation,-0.004921529,-0.104782276,-0.39869913,0.060256608,-0.39706403,-0.30704254,0.1539704,-0.005130734,0.03050042,0.15155868,-0.15417764,-0.22927527,-0.04079893,-0.05085723,-0.39638507,-0.15632066,-0.059043404,0.066612266,0.23445076,0.14811885,0.27760807,-0.07942294,-0.049788933,0.15415217,0.07218718,0.014493935,0.12289386,-0.109627664,-0.20432428,0.07656762,0.19183578,0.13817893,0.01579427,-0.18373203,0.20452313,-0.17683172,0.071112394,-0.09766046,0.008594599,0.556009
NTNcombined.occupation_reverse,0.57130736,-0.10298259,0.11791407,-0.14443019,-0.17263286,0.39478415,0.14872752,0.26146188,-0.0826343,-0.1991402,0.52218324,0.045854453,-0.23669404,0.0502974,0.43837044,0.31988937,-0.2809014,-0.4839902,-0.17381603,-0.16167188,-0.62926406,-0.0036880432,-0.2771185,-0.13914528,0.4522559,-0.3912942,-0.19072728,-0.2434401,-0.26568443,0.09053576,-0.41980457,-0.45007658,0.05436918,-0.081088014,-0.48533228,0.28915823,-0.29553398,-0.25305533,0.22129071,-0.4508877
NTNcombined.parentOf,0.35844812,0.35786912,-0.08195085,-0.055834066,0.07481743,-0.20663337,0.19340098,0.10729255,-0.046624903,0.35897097,-0.058054235,-0.0029371015,-0.030783264,-0.1370916,-0.1337191,0.09078629,-0.09371339,0.10307331,-0.07507356,-0.02884293,0.024107737,-0.22153778,-0.04819552,0.092507645,-0.009756873,-0.11823365,-0.332046,-0.13487864,0.009434281,0.21593022,-0.039631404,0.296857,0.05064991,-0.064662226,-0.012218678,-0.08256201,-0.113557,-0.08214959,-0.11611181,0.11754735
NTNcombined.parentOf_reverse,0.3037443,0.3398191,0.053226512,-0.1160048,0.050576523,0.19665182,0.15296406,0.06770795,-0.035573818,0.30466828,-0.031884715,-0.06292259,-0.04656386,-0.13112034,-0.1559255,0.03709969,-0.16374175,0.08624214,-0.04045664,-0.06601835,-0.12364845,-0.16977493,-0.030602682,-0.024045736,0.018916147,-0.081427015,-0.3079137,-0.13526438,-0.058444727,0.21681644,0.08760116,0.32755938,0.03938276,-0.017001381,0.022708658,-0.05255003,-0.11740241,-0.103263155,-0.13524647,0.1687969
NTNcombined.possiblySamePersonAs,0.08981449,0.3035923,-0.105674714,-0.003383925,0.13149367,0.11014859,0.05975307,0.13990486,0.25199607,-0.085342765,0.081300534,-0.0050914157,-0.05155387,-0.05701295,-0.111815915,0.031419385,-0.017284848,0.05002778,0.30001613,0.09351759,-0.050193932,-0.20776756,-0.13542426,0.18487799,-0.024936214,-0.019782912,-0.04234147,-0.063660145,-0.20559196,0.090747006,0.10812998,0.012738942,0.06100273,0.11817002,0.11627406,0.023078319,-0.045294482,-0.17211221,-0.42834502,0.11862259
NTNcombined.possiblySamePersonAs_reverse,0.13256195,0.28103617,-0.10379151,0.016993854,0.09336444,0.08090085,0.088800214,0.18666428,0.2257774,-0.12257075,0.032551136,-0.0149551295,-0.07974073,-0.04202673,-0.097301655,0.07727087,-0.040290203,0.008494234,0.25940835,0.10310385,-0.0800603,-0.15195768,-0.11889781,0.17129618,-0.04978556,-0.06131959,-0.037482314,-0.08424543,-0.2208435,0.101568334,0.1671378,-0.077260405,0.09739032,0.11888728,0.12205714,0.06050617,-0.06345282,-0.15372775,-0.43289647,0.14499214
NTNcombined.relativeOf,0.24370775,0.43491232,-0.12688853,0.01437931,0.073253706,0.0023816954,0.19645548,0.16236149,0.04232292,-0.07429346,-0.08919037,0.02815224,-0.05510537,-0.08533151,-0.1792987,0.05417278,-0.15685672,0.006976023,-0.0007656055,-0.008429185,0.04747309,-0.12814425,-0.3886076,0.17786162,0.0026155596,-0.117223136,-0.24299212,-0.022637017,-0.09856734,0.17402671,0.07769096,-0.087237746,-0.0013882159,0.018129474,0.112914234,-0.0062061204,-0.005278915,-0.17317772,-0.1388001,0.059119787
NTNcombined.relativeOf_reverse,0.23452462,0.42431292,-0.085364655,-0.009810817,0.14809118,-0.082645446,0.18588498,0.18205528,0.0139785055,-0.10660068,-0.1046395,0.0675538,-0.102626495,-0.096214324,-0.2131677,0.039417136,-0.14596948,-0.014716474,0.016819332,0.03741873,0.017347189,-0.10610797,-0.36640733,0.1780354,-0.0050508706,-0.07748474,-0.21147235,-0.021261854,-0.051408928,0.18086909,0.12205858,-0.15566765,0.00932622,0.0039291675,0.13823964,0.0021873491,-0.05087829,-0.15882318,-0.11014581,0.10225156
NTNcombined.religiousBelief,-0.24364148,-0.10253709,-0.29664898,0.06180846,0.09800161,-0.16550037,0.4598977,0.12804314,-0.14047618,0.21620722,0.16543376,-0.09855293,-0.11425623,-0.055070527,-0.0010888701,0.18821572,-0.40571764,-0.10028905,0.04093019,-0.48634768,0.1381249,-0.38715944,0.3796065,-0.26637134,0.07137647,-0.0057286443,0.088797525,0.06446331,-0.29135326,-0.54185754,0.22587329,-0.06956109,-0.35517532,-0.18247381,-0.030887792,0.010417113,-0.53554386,-0.13880466,-0.23815955,0.3097621
NTNcombined.religiousBeliefOf,-0.38975823,-0.073331416,0.531531,0.2933477,-0.22337553,0.3304821,-0.25595537,-0.38390097,0.13891505,-0.32376745,-0.106324024,-0.21443361,0.4809397,-0.6028756,0.028284017,-1.1703045,-0.075228095,-0.53068906,0.531418,0.10711596,0.09937887,0.37740147,0.10618598,0.2507117,-0.04200739,0.2315718,-0.32668695,0.5478226,0.098097034,0.10508359,0.22269298,0.014534293,-0.1856473,0.352112,-0.3174769,-0.26741973,0.19833371,0.18285063,0.36374894,-0.09238785
